"temperature","cum.catch","cum"
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0.0166759090734593,0.0088990847971885
-0.6,0.0166759090734593,0.0088990847971885
-0.5,0.0260010774273377,0.0138754530157763
-0.4,0.0802559093705651,0.066806192351191
-0.3,0.0999788405499269,0.0773313179225218
-0.2,0.155145415910382,0.129780387936799
-0.1,0.207681199855408,0.177240275050381
0,0.270809521243896,0.289863888573072
0.1,0.326192216385943,0.338567155814517
0.2,0.382876966508446,0.415971395380463
0.3,0.542797600450195,0.577164433909249
0.4,0.665005332504134,0.690792016752802
0.5,0.812671936713251,0.915366879802821
0.6,1.09666933859789,1.20009309788887
0.7,1.53582130432018,1.64239464770003
0.8,2.06205162733316,2.2228628287013
0.9,2.40749479902624,2.69244546371864
1,2.96857205454821,3.21313223735188
1.1,3.93546921462735,4.17583287457309
1.2,4.53873686950518,4.77612123283977
1.3,5.61330306883529,5.93638648519413
1.4,6.28511318867776,6.61033955198987
1.5,7.01125538962701,7.39187084109296
1.6,7.90370401772951,8.24951384973541
1.7,8.62008458619806,8.98575411972105
1.8,9.28612528619202,9.63663207999596
1.9,9.8318506362937,10.2285553494052
2,10.7847629978602,11.2486825266507
2.1,11.468014983018,12.0308643812291
2.2,12.6819005570387,13.2009270004754
2.3,14.0117350291562,14.3160034969096
2.4,15.0758961282608,15.3748511514787
2.5,16.0201449840067,16.6077972603663
2.6,17.1073944668508,17.7663634655499
2.7,17.9974505308103,18.7099392576152
2.8,19.0500199990544,19.6772546720514
2.9,19.8573890602095,20.5135819486634
3,20.8132670654456,21.4784071618644
3.1,22.1472436110316,22.5894962411359
3.2,23.1101413163695,23.5272868992056
3.3,23.9548163554674,24.4901484118473
3.4,24.4259063398835,25.1427659143665
3.5,25.5433398476481,26.2586559196743
3.6,26.1516372108116,27.0988706216372
3.7,27.2505922289162,28.2545127570629
3.8,28.1650474079551,29.19006559455
3.9,28.8617367624569,29.9574572640759
4,29.7627330803868,30.8760649871542
4.1,30.7999995978599,31.6903801015094
4.2,31.8170989994642,32.7732853945791
4.3,32.8216662700378,33.6609332802373
4.4,33.6515426598454,34.4494712818618
4.5,35.1042155945435,35.716609456965
4.6,36.109835454273,36.4063264442417
4.7,37.0446903474039,37.3379556595358
4.8,37.5154577769798,37.9937936810416
4.9,38.5307261906447,38.9418274399724
5,39.4506272084821,39.9773607297695
5.1,40.1297276228442,40.8142088455444
5.2,41.5936422166578,42.2639703436165
5.3,42.6925518811764,43.3070481429663
5.4,43.9586429608516,44.3954774741434
5.5,45.3457793823092,45.6750177671755
5.6,46.3011003217781,46.6331377498823
5.7,47.8694261174824,48.0560535218602
