"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,0,0
7,0.00431034482758621,0.00659340659340659,0.00810810810810811,0.0117130307467057,0.183150183150183,0.0583333333333333
10,0.0021551724137931,0.00659340659340659,0.0405405405405405,0.00292825768667643,0.0586080586080586,0.0208333333333333
13,0.00862068965517241,0.00879120879120879,0.0243243243243243,0.020497803806735,0.0476190476190476,0.075
16,0.0129310344827586,0.00879120879120879,0.0351351351351351,0.0190336749633968,0.0183150183150183,0.0583333333333333
19,0.0150862068965517,0.0131868131868132,0.0648648648648649,0.0336749633967789,0.0183150183150183,0.075
22,0.0237068965517241,0.0153846153846154,0.108108108108108,0.0322108345534407,0.032967032967033,0.0666666666666667
25,0.0452586206896552,0.0241758241758242,0.0864864864864865,0.020497803806735,0.0293040293040293,0.0875
28,0.0452586206896552,0.010989010989011,0.0837837837837838,0.0234260614934114,0.0146520146520147,0.0541666666666667
31,0.0366379310344828,0.0175824175824176,0.0540540540540541,0.0263543191800878,0.0622710622710623,0.0375
34,0.0603448275862069,0.0131868131868132,0.0324324324324324,0.0351390922401171,0.0146520146520147,0.0375
37,0.0258620689655172,0.0263736263736264,0.0243243243243243,0.0322108345534407,0.0146520146520147,0.0208333333333333
40,0.0495689655172414,0.0197802197802198,0.0486486486486487,0.0278184480234261,0.0183150183150183,0.0375
43,0.0474137931034483,0.0175824175824176,0.0108108108108108,0.0175695461200586,0.0183150183150183,0.0333333333333333
46,0.0344827586206897,0.0197802197802198,0.0297297297297297,0.0278184480234261,0.00366300366300366,0.0333333333333333
49,0.040948275862069,0.0131868131868132,0.0108108108108108,0.0248901903367496,0.010989010989011,0.025
52,0.0107758620689655,0.0285714285714286,0.0189189189189189,0.0292825768667643,0.0366300366300366,0.0208333333333333
55,0.0323275862068966,0.0197802197802198,0.0189189189189189,0.0307467057101025,0.021978021978022,0.0333333333333333
58,0.021551724137931,0.0197802197802198,0.0189189189189189,0.0380673499267936,0.021978021978022,0.0333333333333333
61,0.0323275862068966,0.0351648351648352,0.0162162162162162,0.0307467057101025,0.021978021978022,0.0208333333333333
64,0.0301724137931034,0.0307692307692308,0.0108108108108108,0.0380673499267936,0.0476190476190476,0.0375
67,0.0193965517241379,0.0373626373626374,0.0243243243243243,0.0556368960468521,0.0293040293040293,0.05
70,0.0280172413793103,0.043956043956044,0.0162162162162162,0.0468521229868228,0.0183150183150183,0.0125
73,0.0431034482758621,0.043956043956044,0.0216216216216216,0.0658857979502196,0.0402930402930403,0.025
76,0.0474137931034483,0.0703296703296703,0.0243243243243243,0.0541727672035139,0.0366300366300366,0.0166666666666667
79,0.0538793103448276,0.0967032967032967,0.0189189189189189,0.0571010248901903,0.0366300366300366,0.0125
82,0.0625,0.0593406593406593,0.027027027027027,0.0497803806734993,0.0293040293040293,0.00833333333333333
85,0.0452586206896552,0.0725274725274725,0.0243243243243243,0.0512445095168375,0.00732600732600733,0.00416666666666667
88,0.0431034482758621,0.0395604395604396,0.0189189189189189,0.0380673499267936,0.0293040293040293,0
91,0.0258620689655172,0.0417582417582418,0.0135135135135135,0.0161054172767204,0.021978021978022,0
94,0.021551724137931,0.0549450549450549,0.0216216216216216,0.0161054172767204,0.032967032967033,0.00416666666666667
97,0.00646551724137931,0.0263736263736264,0.00540540540540541,0.0102489019033675,0.0146520146520147,0
100,0.00862068965517241,0.0285714285714286,0.0135135135135135,0.00732064421669107,0.00366300366300366,0
103,0.0129310344827586,0.00659340659340659,0.0135135135135135,0,0,0
106,0.0021551724137931,0.00879120879120879,0.0027027027027027,0.00732064421669107,0,0
109,0,0.0043956043956044,0.00540540540540541,0.00146412884333821,0.00366300366300366,0
112,0,0.00659340659340659,0.0027027027027027,0,0,0
115,0,0.0021978021978022,0,0,0,0
