"stratum","mean.n","slope.glm.poisson","slope.glm.poisson.stderr","slope.glm.nb","strat.quan95","strat.quan75","strat.median.top25"
"440",0.0800727098331853,4.9380249283607,1.20204024491285,5.14877688888898,0.540730337078635,0,0
"441",0.217451313942364,-0.57883733943406,1.36442932812295,-0.4846658199472,1.96201117318435,0,0
"444",0.153655298098664,0.123732713472892,1.37728689745799,0.7727713028888,1.0233918128655,0,0
"445",0.143981158058898,-1.24257630938244,1.43116386759457,-0.37078826456917,1.00749119659823,0,0
"446",0.382830582360056,-3.00066578725999,1.36707944359274,-3.24913135420091,1.86339110920116,0,0
"447",0.0470349011304805,0.284230594393523,1.74777924169585,0.643032979032596,0,0,0
"448",0.0324546696410107,-1.59627705795144,1.84199545246634,-1.76433199269887,0,0,0
"449",0.31469056369154,-2.93141381172844,1.44221918331931,-2.7952875874582,1.97796289162814,0,0
"450",1.27472127635075,-0.654943835650439,1.25031821726245,-0.401331850197292,6.49917763157895,1.02941176470588,0.988732124616956
"451",1.33140172912929,-6.14945311627809,1.32116528859601,-6.38939792761625,5.02829961464354,2.01149425287356,0
"452",2.64649516165689,-3.58493965180512,1.23766757783119,-3.59692499314838,9.24032507739938,3.07017543859649,2.41228070175439
"453",0.512873436655106,-5.30026961932892,1.44591683487521,-5.4994437932465,2.4609375,0.875,0
"454",0.902710669800345,-0.696989655418319,1.27020321593829,-1.3539512068297,4.80769230769231,0.994318181818182,0.921052631578947
"455",0.138230212318739,-3.92095046049957,1.35932046292822,-4.07479485554119,1.00344827586207,0,0
"456",0.242330746636301,-2.52539909105404,1.30459744255753,-2.78607938153141,1.20833333333334,0,0
"457",0.432475180720093,-1.18651287587715,1.35825687778959,-0.588012015481353,2.04445964432284,0,0.889300306435137
"458",0.0777081519037252,-3.67330651605192,1.57330935385915,-3.80774165831498,0.573770491803273,0,0
"459",0.146707292860265,-1.48614350170652,1.41221165700435,-1.25757115273198,1.02941176470588,0,0
"460",0.30765164630819,-1.52116775982515,1.38294737339946,-0.903673103771014,2.03495250650712,0,0
"462",0.393203527956227,-1.55017840292004,1.30188004467264,-0.799735460788638,2.05220158238734,0,0
"463",0.929667558558555,-4.30255643392942,1.30705204230227,-4.43685134154765,3.86672794117646,1.04824246771879,0
"464",0.525320041075084,-3.36913935545516,1.26470608594025,-3.60357531170964,2.24932065217391,0.977653631284916,0
"465",0.488787066487025,-3.4701374879029,1.25024477361324,-3.69497136242047,2.1875,0.972222222222222,0
"466",0.15601045084753,-3.27246719186972,1.68256162039003,-3.27649290870668,1.0601468373494,0,0
"470",0.147019647731917,-1.83976027127914,1.68146274930512,-1.93377485409609,1.05806451612903,0,0
"472",0.335088393547894,-3.30395173534949,1.35010158242866,-3.17242566459054,2.01149425287356,0,0
"473",0.211329742876635,-1.35623777230389,1.54252415492309,-1.45769736522338,1.02941176470588,0,0
"474",0.587756034449893,-3.93933660220102,1.39964726509782,-4.01779780707829,2.67111486486486,0.972222222222222,0
"475",0.749504617096824,-3.28086026768909,1.33432837969617,-3.32755440670059,2.99329608938547,1.02941176470588,0.977684144818976
"476",0.434336556473903,-1.1862122436924,1.31469325466062,-1.23749942027462,2.09457364341085,0,0
"477",0.95798838351948,-2.63607810734555,1.248651069832,-2.73772481158041,3.99322033898305,1.02941176470588,0.972222222222222
"478",0.123177476118653,-6.19760739732553,2.18572951159294,-6.67804122239507,1.09375,0,0
"480",2.36530546271163,-2.68920837961068,1.21489656136276,-2.79061675905421,10.7697948351853,3.01724137931034,2.0173078200784
"481",0.672827207815499,-2.84998653507231,1.23915424907186,-2.90545989484474,3.85209790209791,0,0
"482",0.0402147960476675,-7.17983285554717,2.97461150171111,-7.33382479579548,0,0,0
"485",0.454965060933689,0.438849620663479,1.31788830879537,0.383727904611597,2.97888661601402,0,0
"490",0.869566239484179,-2.93651170106878,1.27250926783404,-3.15130245243558,4.53369905956113,1.02941176470588,0.795454545454545
"491",0.153751220189713,0.446056235782518,1.54099322679939,0.792868676197004,1.00373563218391,0,0
"492",0.16522681405118,2.64126529969285,1.62998670032718,1.80716515278568,1.00287356321839,0,0
"493",0.244194121964574,-3.41534669297059,1.43166408590827,-3.52447933535065,1.50480769230769,0,0
"494",0.122128973290106,-5.78924695728101,1.82091387672193,-6.00690559208771,1.01156069364162,0,0
"495",0.345876323598104,-2.52837538486244,1.40401100291034,-2.53278654269468,2.48461538461537,0,0
