"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,0,0
7,0,0,0.00228310502283105,0.00021982853374368,0.000332005312084993,0
10,0,0.00556438791732909,0.00532724505327245,0.00637502747856672,0.00199203187250996,0.00282167042889391
13,0,0.0278219395866455,0.0015220700152207,0.005495713343592,0.00265604249667995,0.00959367945823928
16,0.00963855421686747,0.00556438791732909,0.0167427701674277,0.0112112552209277,0.00332005312084993,0.0112866817155756
19,0.0481927710843374,0.0397456279809221,0.0251141552511416,0.0259397669817542,0.0185922974767596,0.0366817155756208
22,0.0963855421686747,0.0461049284578696,0.0639269406392694,0.0740822158716201,0.0431606905710491,0.0936794582392776
25,0.0987951807228916,0.0564387917329094,0.111872146118721,0.119586722356562,0.118193891102258,0.150112866817156
28,0.139759036144578,0.0945945945945946,0.178082191780822,0.228401846559683,0.231075697211155,0.190180586907449
31,0.130120481927711,0.105723370429253,0.165905631659056,0.239173444713124,0.25132802124834,0.244920993227991
34,0.113253012048193,0.116057233704293,0.182648401826484,0.147724774675753,0.177290836653386,0.15744920993228
37,0.0891566265060241,0.109697933227345,0.116438356164384,0.0751813585403385,0.0952855245683931,0.0677200902934537
40,0.0891566265060241,0.135135135135135,0.0768645357686454,0.0415475928775555,0.047476759628154,0.0225733634311512
43,0.0530120481927711,0.123211446740859,0.0365296803652968,0.0173664541657507,0.00863213811420983,0.0124153498871332
46,0.0674698795180723,0.0977742448330684,0.012937595129376,0.00593537041107936,0.000664010624169987,0.000564334085778781
49,0.0409638554216867,0.0302066772655008,0.0030441400304414,0.00153879973620576,0,0
52,0.0240963855421687,0.00635930047694754,0.00076103500761035,0.00021982853374368,0,0
55,0,0,0,0,0,0
