"year","area.occupied","D75","D95","Gini"
"1970",2.2297,1.735,2.758,0.919288040986892
"1971",3.273,1.947,4.211,0.915648063179545
"1972",1.61726666666667,3.148,5.095,0.850809706131891
"1973",1.15283333333333,1.023,2.023,0.950785782800535
"1974",6.54363333333333,3.925,8.096,0.76989582892598
"1975",2.75326666666667,3.148,4.072,0.866203424971062
"1976",1.61516666666667,4.27,4.27,0.824200174586642
"1977",1.85333333333333,1.023,2.023,0.940611968939747
"1978",1.54691666666667,1.023,2.255,0.9371275126524
"1979",2.83633333333333,2.023,9.096,0.821987993416192
"1980",0.56375,1.023,1.023,0.946678466750112
"1981",0.368266666666667,1.023,1.023,0.951122515125238
"1982",0.308,0.924,0.924,0.963063639270867
"1983",1.0355,1.368,2.675,0.952471283008531
"1984",1.47691666666667,2.078,3.446,0.913582847231098
"1985",1.85245,3.925,4.849,0.815015841886344
"1986",1.04363333333333,1.947,5.095,0.88935098450311
"1987",1.13863333333333,1.023,1.514,0.94629702838341
"1988",1.32283333333333,3.493,4.417,0.891532433254533
"1989",0.640666666666667,0.345,1.76,0.967457361513772
"1990",0.793166666666667,1.023,1.368,0.949482938450206
"1991",5.27862857142857,3.148,10.338,0.818878247910088
"1992",2.27958333333333,1.947,5.586,0.881237226422998
"1993",3.30591111111111,4.072,9.02,0.796504397865652
"1994",4.31583333333333,3.148,8.096,0.830019990941572
"1995",5.00283333333333,3.925,8.587,0.79730001784587
"1996",6.1095,3.925,5.759,0.812595749045758
"1997",4.3407619047619,4.948,5.948,0.861133605785874
"1998",5.670125,3.292,6.44,0.843516326974801
"1999",7.93533333333333,7.073,9.02,0.73378803924308
"2000",6.9658253968254,1.023,8.096,0.850207359345244
"2001",6.30970833333333,4.948,9.02,0.840230760919603
"2002",7.83262222222222,3.148,8.096,0.835686296512725
"2003",8.17846587301587,3.148,9.02,0.81225063751016
"2004",4.98204444444444,1.023,6.293,0.918669562421984
"2005",7.10002380952381,1.023,4.171,0.855446548320647
"2006",10.0245666666667,7.073,8.096,0.753992320386462
"2007",9.00124166666667,3.925,9.182,0.762514955410921
"2008",8.00216666666667,1.023,4.171,0.889399380244268
"2009",7.86952777777778,4.171,9.096,0.846699795325019
"2010",5.87043939393939,4.948,9.02,0.839302089872306
"2011",7.97641391941392,5.095,6.095,0.807876620321497
"2012",6.31227777777778,1.023,9.02,0.866049804269661
"2013",4.99,3.148,4.171,0.852414235410242
"2014",5.97955555555556,4.171,6.095,0.851672666325732
"2015",6.25729761904762,1.023,6.363,0.869498546240068
"2016",6.3167867965368,4.171,8.096,0.841119589643
"2017",4.82908333333333,1.947,5.872,0.890440536088378
"2019",7.01176984126984,4.171,9.02,0.804983204749891
"2020",5.57947023809524,4.948,9.02,0.821773123502535
