"year","area.occupied","D75","D95","Gini"
"1970",0.7335,1.616,1.616,0.913258320797139
"1971",0.7185,1.437,1.437,0.94255676367125
"1974",0.64375,1.437,1.437,0.919969584423141
"1975",0.2046,1.023,1.023,0.959106172049888
"1987",0.25575,1.023,1.023,0.959106172049888
"1989",0.159166666666667,0.955,0.955,0.961824432363288
"1990",1.01478095238095,1,4.925,0.911882374670422
"1992",2.237625,1.449,6.692,0.906459775415818
"1993",1.82403214285714,2.095,3.711,0.906246187362724
"1994",2.20754761904762,2.934,5.426,0.874808491175997
"1995",2.61804166666667,2.767,6.573,0.877745306429676
"1996",1.945875,4.585,6.858,0.844109260773495
"1997",2.23156428571429,3.053,7.65,0.86262316129112
"1998",1.45115714285714,2.274,5.202,0.892474367858967
"1999",2.11582575757576,3.148,5.875,0.836201111996161
"2000",0.66755,1.449,2.886,0.909939858317786
"2001",0.969166666666667,1.449,1.449,0.899452126003303
"2002",1.53033611111111,5.243,8.35,0.844772549417846
"2003",1.71783928571429,1.437,3.053,0.908252054302602
"2004",1.183725,1.437,1.437,0.922153064015189
"2005",3.54176666666667,6.806,12.736,0.724759316005336
"2006",2.1800380952381,2.934,5.668,0.877190837510648
"2007",2.21342380952381,1.297,5.927,0.897630766098661
"2008",2.26043333333333,4.597,6.195,0.835051495302984
"2009",0.569,1.318,1.318,0.923135063506632
"2010",1.65484166666667,1.437,3.886,0.925145615001912
"2011",1.2202,1.437,4.502,0.903564727220242
"2012",0.60945,1.318,1.318,0.946498517448624
"2013",1.71565833333333,1.318,2.755,0.91277936423406
"2014",1.40758333333333,1.318,1.318,0.920450352664736
"2015",1.56617142857143,1.437,3.02,0.92210481070577
"2016",0.8105,1.437,2.886,0.90461824390419
"2017",1.7287,1.437,2.886,0.905888139221879
"2019",1.16119047619048,1.318,3.032,0.928255833185568
"2020",1.4955,1.449,3.767,0.921326972178438
