"par.name","lm1.est","glm.poisson.est","glm.nb.est"
"(Intercept)",0.119750144899482,-1.51310191910528,-1.52107949241634
"log(yearly.estimate)",0.168821482663883,0.0377245084208306,0.0438433125448285
"as.factor(stratum)441",0.683289224294535,1.84276486278826,1.85043109539422
"as.factor(stratum)442",-0.39709710102819,0.434600810328374,-0.0455216802565421
"as.factor(stratum)443",-0.401021684695931,0.511778755903335,0.0576359007118519
"as.factor(stratum)444",0.202227057158727,0.919280157674229,0.70451265491863
"as.factor(stratum)445",0.814026295876477,2.18363616423479,2.23322277321377
"as.factor(stratum)446",0.220579362563487,0.430627325621966,0.391969753780654
"as.factor(stratum)447",0.260808493447625,1.18606440233024,0.844317205963423
"as.factor(stratum)448",-0.140932207876634,0.729863856186309,0.117004715051589
"as.factor(stratum)449",1.53051934592493,2.8157182920012,2.8075392586289
"as.factor(stratum)450",0.562384215728016,2.14243812159408,1.96082364604514
"as.factor(stratum)451",1.28738824484023,3.59876565477489,3.9094149708634
"as.factor(stratum)452",0.21903749223754,1.23428235553229,1.22315267982569
"as.factor(stratum)453",-1.09655262851579,-1.47925848372218,-2.8051557131342
"as.factor(stratum)454",-0.724962464835741,-0.866160345953949,-1.09281746703135
"as.factor(stratum)455",-1.05989347514081,-1.16542315015119,-2.98120115344779
"as.factor(stratum)456",-1.09009190494683,-0.782872212907162,-2.88414633894866
"as.factor(stratum)457",-0.427711807144228,0.0183666448137811,-0.1457109330805
"as.factor(stratum)458",-1.06039185457918,-2.22980805585436,-2.53796396641282
"as.factor(stratum)459",-0.659125508477988,-0.18286791916777,-0.62238422841195
"as.factor(stratum)460",-0.715498968960425,-1.89432674823684,-1.90526938485882
"as.factor(stratum)461",-0.820471899476796,-2.969769333227,-4.18754563861546
"as.factor(stratum)462",-0.959697365589629,-2.46235926448646,-3.85694688052824
"as.factor(stratum)463",-0.924966120399014,-0.893031533804632,-2.82687063467615
"as.factor(stratum)464",-0.949806061255216,-1.04081569696998,-2.0988043760133
"as.factor(stratum)465",-0.86295655263829,-2.82056158798117,-3.95264962327049
"as.factor(stratum)466",-1.03347916235442,-2.35274058830823,-3.31675879971354
"as.factor(stratum)470",-0.516450805035553,-1.17378657837819,-1.31965399414299
"as.factor(stratum)471",-0.75674816301302,-3.57749312573196,-3.71089288505986
"as.factor(stratum)472",-0.765088281813289,-2.70156226611004,-2.88937719651148
"as.factor(stratum)473",-0.815901466238657,-3.27916746663116,-4.49863628948795
"as.factor(stratum)474",-0.74896861364734,-2.25512615319092,-2.9674303449863
"as.factor(stratum)475",-0.742402596573046,-2.0532497898984,-2.83468787372216
"as.factor(stratum)476",-0.357910018432207,-0.263002326662175,-0.344043229436409
"as.factor(stratum)477",-0.796938452972611,-2.52602981981294,-3.99565215087688
"as.factor(stratum)478",-0.697989875602473,-1.25235845900436,-2.29100489207305
"as.factor(stratum)480",-0.73096013909524,-2.13122304268317,-2.78877056596952
"as.factor(stratum)481",-0.588121725092935,-1.19250737332423,-1.1264706291625
"as.factor(stratum)482",-0.516831946000442,-1.2199714834667,-1.39627443300778
"as.factor(stratum)483",-0.461530455762886,-1.03570410279491,-1.38569859628938
"as.factor(stratum)484",-0.532723621694225,-1.44467326774379,-1.8719820984438
"as.factor(stratum)485",-0.587639427642124,-1.22031727840129,-1.64422282849093
"as.factor(stratum)490",-0.541328366609439,-0.914294674014937,-1.12253812410677
"as.factor(stratum)491",0.200307627668836,0.570299333559827,0.508594519663412
"as.factor(stratum)492",0.0846118324194469,0.415762732317752,0.284297033594505
"as.factor(stratum)493",-0.115521870322861,0.247743274753608,-0.0760486557934553
"as.factor(stratum)494",-0.79540996168852,-2.14899505023375,-3.22403387879737
"as.factor(stratum)495",-0.65774188265106,-1.58480546307282,-2.45335424036982
"log(yearly.estimate):as.factor(stratum)441",0.170797267271916,-0.0365345531115114,-0.0429168449645859
"log(yearly.estimate):as.factor(stratum)442",0.557125721024073,0.149710205598935,0.267943907243309
"log(yearly.estimate):as.factor(stratum)443",0.812421799561087,0.18735530890533,0.287931503485509
"log(yearly.estimate):as.factor(stratum)444",0.583431151434371,0.147597559159298,0.207243803224534
"log(yearly.estimate):as.factor(stratum)445",0.0372928281633606,-0.124982170159876,-0.137910661047541
"log(yearly.estimate):as.factor(stratum)446",-0.0299788259983228,0.0175526999988793,0.0283854030829699
"log(yearly.estimate):as.factor(stratum)447",1.11454830548381,0.260337265433726,0.340949271158755
"log(yearly.estimate):as.factor(stratum)448",1.163336695247,0.303256140763415,0.428919103113689
"log(yearly.estimate):as.factor(stratum)449",0.0549562187278269,-0.0293404820272849,-0.0393825257667723
"log(yearly.estimate):as.factor(stratum)450",0.379852979313484,0.0157358995101194,0.0568120357421213
"log(yearly.estimate):as.factor(stratum)451",-0.120733271437438,-0.260944531388011,-0.335754029930332
"log(yearly.estimate):as.factor(stratum)452",0.107503126024532,-0.0575440055655059,-0.0618790473684775
"log(yearly.estimate):as.factor(stratum)453",0.780356280495964,0.270973796163429,0.511999297310157
"log(yearly.estimate):as.factor(stratum)454",0.546150190057263,0.217032404678812,0.268438487973484
"log(yearly.estimate):as.factor(stratum)455",0.684528194458689,0.264977687815347,0.658466588927805
"log(yearly.estimate):as.factor(stratum)456",0.645494192159857,0.244639351691452,0.688613293146349
"log(yearly.estimate):as.factor(stratum)457",0.359355089532267,0.0756691839368562,0.115691371805018
"log(yearly.estimate):as.factor(stratum)458",0.732492355182895,0.505792444121275,0.581736516750414
"log(yearly.estimate):as.factor(stratum)459",0.574206596010001,0.160818025221635,0.270349568471375
"log(yearly.estimate):as.factor(stratum)460",0.0835989232890701,0.159675601313884,0.163834161570958
"log(yearly.estimate):as.factor(stratum)461",0.0897673463342093,0.276212000635703,0.517765236688816
"log(yearly.estimate):as.factor(stratum)462",0.292700506249638,0.282024861052874,0.548600793631478
"log(yearly.estimate):as.factor(stratum)463",0.313253635620856,0.168345526593931,0.582544843788623
"log(yearly.estimate):as.factor(stratum)464",0.726072650403223,0.281144729908484,0.509803939971432
"log(yearly.estimate):as.factor(stratum)465",0.152524727821902,0.318147797833688,0.559964785413507
"log(yearly.estimate):as.factor(stratum)466",0.412396137306635,0.342931915259056,0.517743616322079
"log(yearly.estimate):as.factor(stratum)470",0.163868144652462,0.159225241272281,0.199957640871788
"log(yearly.estimate):as.factor(stratum)471",-0.00359122416606361,0.337857340273702,0.367280997597045
"log(yearly.estimate):as.factor(stratum)472",0.119829491118469,0.308139536796641,0.349276260346447
"log(yearly.estimate):as.factor(stratum)473",0.0289798351983281,0.258629900894027,0.484788056431567
"log(yearly.estimate):as.factor(stratum)474",0.103562794735127,0.194909280973196,0.335626040153318
"log(yearly.estimate):as.factor(stratum)475",0.204302019139428,0.226739934046486,0.388030921574928
"log(yearly.estimate):as.factor(stratum)476",0.166103342686107,0.078425986543678,0.105554335964327
"log(yearly.estimate):as.factor(stratum)477",0.187230175056655,0.293954006370462,0.619422079467955
"log(yearly.estimate):as.factor(stratum)478",0.439802301491738,0.214770152944972,0.430989542491035
"log(yearly.estimate):as.factor(stratum)480",0.207093766225364,0.312374585341578,0.455764387152976
"log(yearly.estimate):as.factor(stratum)481",0.210313022142343,0.247908365543292,0.231599500090069
"log(yearly.estimate):as.factor(stratum)482",0.108546592392198,0.17402926334744,0.220784836706381
"log(yearly.estimate):as.factor(stratum)483",0.465801772385346,0.266600767499127,0.3457662374123
"log(yearly.estimate):as.factor(stratum)484",0.260189285009782,0.225528001372151,0.333209203280019
"log(yearly.estimate):as.factor(stratum)485",0.245846154763068,0.174559884860339,0.282277600305396
"log(yearly.estimate):as.factor(stratum)490",0.42031372569857,0.240204955334654,0.292684070472441
"log(yearly.estimate):as.factor(stratum)491",0.395598406785158,0.0980088886527933,0.113614486824287
"log(yearly.estimate):as.factor(stratum)492",0.438953251339094,0.136058739113971,0.172287374645847
"log(yearly.estimate):as.factor(stratum)493",0.535053141878391,0.119603085315926,0.207243593004146
"log(yearly.estimate):as.factor(stratum)494",0.142498501952492,0.248343024083696,0.534420529267688
"log(yearly.estimate):as.factor(stratum)495",0.062039539618119,0.180078180358595,0.389852886433689
