"year","area.occupied","D75","D95","Gini"
"1999",3.08876893939394,2.214,5.128,0.902524634182072
"2000",5.57371536796537,2.706,6.779,0.862521953154626
"2001",4.10147132034632,2.723,5.613,0.872749697104434
"2002",2.54370616883117,2.78,5.032,0.884249981994205
"2003",3.45409112554113,2.122,4.983,0.894875940186403
"2004",0.677583333333333,1.582,1.582,0.93387146259275
"2005",3.05491111111111,2.723,7.956,0.889689325434922
"2006",5.7694446969697,4.262,8.38,0.844781659461133
"2007",4.87481904761905,2.14,5.677,0.907643500584869
"2008",6.350675,2.122,3.84,0.89358016017432
"2009",6.08966428571429,3.724,7.196,0.883811379599465
"2010",6.05282619047619,3.215,9.248,0.869834484983201
"2011",9.82375079365079,4.336,8.323,0.838011623461889
"2012",9.24642738095238,3.678,11.015,0.846063066149957
"2013",10.5673988095238,2.122,7.828,0.865245599865388
"2014",6.63428982683983,2.723,6.246,0.853451008916601
"2015",11.7640742063492,7.667,16.516,0.76288708152285
"2016",11.4503705627706,3.678,14.191,0.798981414528978
"2017",9.28771666666667,3.077,7.218,0.863325131462179
"2018",3.6917619047619,0.601,2.958,0.892594553585695
"2019",8.84828174603174,3.381,9.812,0.842905748789855
"2020",8.73071428571429,8.933,13.761,0.759637872817345
