"year","area.occupied","D75","D95","Gini"
"1970",26.7732166666667,10.372,17.464,0.700054832869384
"1971",24.8561666666667,4.04,13.498,0.816910200600861
"1972",18.4738333333333,3.184,10.871,0.863957444110085
"1973",29.0325,4.068,18.253,0.826812205082719
"1974",28.9328261904762,6.961,17.89,0.748164994319631
"1975",21.4565,1.154,7.984,0.899868976035095
"1976",26.6584166666667,8.158,12.221,0.764875679300501
"1977",21.7720404761905,5.757,12.979,0.787057624600112
"1978",22.1592,5.269,9.027,0.842547529962137
"1979",22.7025166666667,3.679,13.118,0.82688155903852
"1980",17.6071666666667,1.835,5.407,0.900502976301339
"1981",22.416269047619,3.358,13.188,0.852589656858261
"1982",22.6856833333333,5.321,13.258,0.764035242635265
"1983",22.06175,1.411,12.565,0.885661048368761
"1984",22.2025,2.686,13.033,0.866360572595012
"1985",21.9223333333333,6.397,16.769,0.74802230439778
"1986",23.6747,10.295,15.555,0.701172176684113
"1987",24.2422785714286,4.142,14.603,0.821663161520908
"1988",22.751930952381,8.368,13.833,0.749303699813771
"1989",24.4966083333333,1.76,7.787,0.919742645879898
"1990",23.3893575396825,5.22,11.757,0.839754779484913
"1991",21.7453507936508,1.76,10.273,0.895719351880479
"1992",20.363844047619,1.411,5.066,0.920261627886249
"1993",28.8631765873016,10.087,18.392,0.693161583387583
"1994",26.2815345238095,3.576,14.268,0.818773172210001
"1995",22.6827702380952,3.144,8.452,0.845556342350606
"1996",24.8638214285714,3.746,12.11,0.822882350806832
"1997",22.6639619047619,3.06,8.614,0.86465459748172
"1998",26.0553321428571,3.322,14.192,0.834525398244011
"1999",23.690244047619,5.082,14.267,0.824176140831639
"2000",24.7542301587302,4.233,16.608,0.793827008080845
"2001",24.8974174242424,5.275,9.193,0.822527487026865
"2002",24.6809638888889,4.768,18.019,0.789343963731152
"2003",25.9976300865801,1.969,9.917,0.868080125979722
"2004",22.0294583333333,9.194,17.951,0.70825683735522
"2005",33.2297337301587,8.821,21.816,0.652205926539548
"2006",29.3853273809524,5.007,17.514,0.802587027959377
"2007",27.3513952380952,5.011,14.4,0.811218850199061
"2008",26.606925,6.323,12.185,0.711279593941586
"2009",28.5378380952381,1.969,8.572,0.878445812526973
"2010",28.8005611471861,2.711,11.053,0.881533904726923
"2011",28.2065702686203,10.109,17.775,0.691766050907656
"2012",29.0006325396825,4.801,11.568,0.822362997239666
"2013",28.187430952381,10.314,18.668,0.668577030890973
"2014",30.4351435786436,4.788,14.317,0.784619960605968
"2015",29.9889119047619,5.915,11.256,0.764212261374703
"2016",29.912852020202,4.309,11.394,0.836931523684391
"2017",26.5367976190476,2.234,17.166,0.848661423063671
"2018",16.899,6.006,10.467,0.550045224183749
"2019",26.4431849206349,2.664,15.904,0.852631383016359
"2020",25.5105726190476,8.297,20.218,0.729334515176759
