"year","area.occupied","D75","D95","Gini"
"1999",6.94790584415584,4.678,12.703,0.819012221622585
"2000",8.9301832972583,5.033,12.911,0.814681775729029
"2001",5.29277261904762,3.835,9.337,0.809372168863893
"2002",4.51472817460318,4.371,15.829,0.802932552636033
"2003",12.3918173520924,4.204,12.392,0.8062407237746
"2004",4.02689325396825,4.597,10.412,0.805783269672124
"2005",5.14344682539683,4.509,9.957,0.789493940545882
"2006",1.37548333333333,2.737,5.287,0.890427903837048
"2007",9.19638214285714,7.271,22.121,0.74249557889096
"2008",7.13558333333333,4.862,12.507,0.814201782142722
"2009",9.84665436507936,6.561,16.948,0.720030871188632
"2010",7.53426493506494,2.886,12.746,0.824346491791579
"2011",12.0094487789988,5.396,13.07,0.831271713714858
"2012",5.77834682539683,3.433,15.113,0.829585985995686
"2013",1.37053333333333,1.318,2.318,0.937411381653318
"2014",5.78200595238095,1.437,9.296,0.866108117474838
"2015",4.92536190476191,2.523,10.055,0.86421366104429
"2016",5.6706,1.437,5.671,0.905255392421722
"2017",2.3094619047619,1.437,5.313,0.894346565986864
"2018",0.6745,1.086,1.086,0.8334182987603
"2019",6.19932142857143,6.049,14.212,0.817826959244072
"2020",10.5630845238095,0.417,9.689,0.916246165109065
