"year","n","n.var","b","b.var"
1970,0,0,0,0
1971,0,0,0,0
1972,0,0,0,0
1973,0,0,0,0
1974,0.0712580042683931,0.000212651427772041,0,0
1975,0.0288638188226202,0.000694657706479344,0.00169787169544825,2.88239712232093e-06
1976,0.00709333063876156,1.34141780151864e-05,0,0
1977,0,0,0,0
1978,0,0,0,0
1979,0.076703850712015,0.00588272318434541,0.00639198755933458,4.08522443357319e-05
1980,0.0113830834163571,5.42054964681896e-05,0,0
1981,0.0411007423085483,0.00036785571509112,0.0242952332144854,0.000277649936253581
1982,0.113594645989461,0.00117228911437143,0.00868104952046376,2.55766179911407e-05
1983,0.374472868001734,0.0661145160388673,0.00509361508634474,2.59415741008884e-05
1984,0.0254256393555183,0.000255766190649817,0.0070709647786201,3.25055167158472e-05
1985,0.32763546580733,0.0246724042408928,0.0601679739781355,0.00150762915927229
1986,0.327300939980112,0.0180004428994012,0.00515239691042178,5.96781908631943e-06
1987,0.354956430825448,0.0274594354888487,0.00759305711011619,5.76528563585913e-05
1988,0.407349784801943,0.00213391841555795,0.0167789673432532,0.000143627336285334
1989,0.317791577055975,0.0261510506462085,0.0316740300913298,0.000390910306433915
1990,0.430020362158492,0.01173999456611,0.0352534971013804,9.78835540814368e-05
1991,0.506057044544123,0.0577284502605222,0.0375102526975328,0.000360553360310213
1992,0.420624044996991,0.0257328697090619,0.00972198305904735,5.32151162279197e-05
1993,1.56387208682705,0.431083924985593,0.151539085980551,0.013026001903588
1994,0.508166467577342,0.0125432650718395,0.0263421136145423,0.000202624619705055
1995,0.995055563399481,0.113701003997311,0.037810521432672,8.31968107777974e-05
1996,0.865810320993305,0.100771905714456,0.0560386717580511,0.000781371950845512
1997,1.75211926216245,0.247169655367251,0.133640874076799,0.0029838261443636
1998,0.825781419624556,0.00357616229139374,0.056548402572918,2.55657556918829e-05
1999,3.546457493578,0.361107332256817,0.276513134750817,0.00433983863988924
2000,2.66801846230343,0.407476212903042,0.168989155222683,0.00491739749943296
2001,1.9276571328754,0.353377201890456,0.126543669404618,0.00144428503698399
2002,1.63024746743813,0.128898373641336,0.107552619245265,0.000474176556061128
2003,1.70074856366975,0.611679753298524,0.10033431006338,0.00136326772425009
2004,2.07210466619196,0.631049999383489,0.273660183102238,0.0208569973019928
2005,1.27627437346667,0.163415373484515,0.174085109287347,0.00791456373556275
2006,2.72613396806399,1.19228046778092,0.507512140380694,0.0452293425877503
2007,3.08604158439181,1.28177873013733,0.349351686666876,0.01902564136401
2008,1.0883705353274,0.192904366320966,0.205260783598483,0.0150060814912881
2009,0.892084077488937,0.127791029026577,0.179004949853576,0.00329555674008057
2010,1.73017637593026,0.42782158180818,0.288118320918478,0.0361832874770774
2011,1.60194934488145,0.320680838429852,0.169373688695951,0.00328374943840704
2012,2.79775108622941,1.64274586985853,0.624362023580604,0.184786785369503
2013,1.64007619412998,0.252368946598538,0.304563036439634,0.0330000107883842
2014,3.43345992424687,1.51719200665813,0.450042546729609,0.0349160520764944
2015,1.66637145671265,0.245678395365436,0.224089353566965,0.0151923563784109
2016,2.8285660631938,0.684105568449677,0.589512333402331,0.0785163242012135
2017,2.02369481656831,0.241374578469435,0.215907772933549,0.00374510472984821
2018,1.86584625629202,0.547043973469083,0.343033566826087,0.0319893733030257
2019,2.15285455535886,0.354000774567674,0.263454951608742,0.00756658056109161
2020,4.78401907385097,2.94228292217364,0.860642140792835,0.286266666804776
