"year","n","n.var","b","b.var"
1970,2.08974191469574,3.95386692680637,0.743233869267648,0.508421070197691
1971,0.323655638169349,0.102869370409572,0.111018947873361,0.0123250320439007
1972,0.288984327390537,0.0286076019508366,0.0932410107990367,0.0031405025344042
1973,0.188101493727651,0.0052353918590198,0.0708827374445496,0.00103287634254589
1974,0.101510850049432,0.00181690571791953,0.0337117578083359,0.00039569945473364
1975,1.25138762202292,0.239209747937852,0.661168183436499,0.0660504152496493
1976,0.163745721306865,0.00618600204427069,0.0841688158934507,0.00226078823312126
1977,1.14163606301599,1.02498174995739,0.468757692445256,0.170029205651996
1978,0.230253744470771,0.0249637434313967,0.120755090295179,0.00725706041933354
1979,0.791178115231337,0.239409909430565,0.47812951967845,0.0859362810791442
1980,0.136653693151534,0.00576818102737621,0.107370706989951,0.00342240327385567
1981,0.0268070498373105,0.000247609036549404,0.0217579003406074,0.000171129827589287
1982,0.0592273966104188,0.00184052678399655,0.0351252294048378,0.000524330062065017
1983,0.0355989759146739,0.000300195326297882,0.0232110708405879,0.000223380363976333
1984,4.37825315327221,1.48169336678831,2.59160824309232,0.313821776207408
1985,3.31374267282664,3.39161669819054,2.06796165976651,1.80730547986873
1986,3.36249825574595,0.961778778770694,1.89872703011467,0.359292573453114
1987,1.99549404394259,0.961806330080866,1.17836375841466,0.271177118550848
1988,5.25818983339769,6.31030262361043,3.35202314524015,2.47505681247825
1989,0.979673698375523,0.152588473755096,0.473633682041533,0.0351056406835493
1990,0.486357883323953,0.0760407945632054,0.178532077977719,0.00746379399925932
1991,6.80687329269983,7.16134838250431,3.83446789111305,5.0218456697377
1992,1.93472125380176,0.381840916215674,0.923205670558665,0.0869194187901264
1993,3.1616225817654,1.5120356783526,1.47372497186268,0.428917530253808
1994,3.44908481684372,2.59322830103959,1.42073685354192,0.632436736995719
1995,2.36884003869473,0.795369076376508,0.905161151596188,0.126922757647336
1996,1.78509024264299,0.4417429567007,0.690384441280144,0.0775258213386973
1997,1.86600116640232,1.02570935122251,0.753558716810971,0.185565511757175
1998,0.332232419851827,0.0265170929456309,0.113176831984538,0.00299734682074457
1999,0.994819379709281,0.717969657544703,0.152098691479966,0.0131000768454294
2000,0.244689122011922,0.0288715712392449,0.0834449603633927,0.00338379776379589
2001,0.285065079561858,0.0149142379050508,0.0867727666224701,0.0016292332333215
2002,0.833414807244217,0.333669109071788,0.250941138825522,0.0387951665298528
2003,0.175252309873698,0.00326051698621799,0.0323702389686961,0.000142543745641155
2004,1.12247442099499,0.407956809257488,0.150010821225528,0.00776443249407501
2005,0.0569585307815526,0.00103970167313827,0.0137475579484865,7.77252211722711e-05
2006,0.789549727585801,0.606696904436433,0.158495682889068,0.0241882608839753
2007,0.20819097241859,0.0147732249293631,0.0290914753468614,0.000266239466943525
2008,0.00406716445660825,1.65409996257616e-05,0.000772761246755565,5.9713008648999e-07
2009,0.00523924234413608,1.41985096885727e-05,0.00115944077524131,7.81861391193347e-07
2010,0.230560863064957,0.010144058733365,0.0552273108912947,0.000580061429771204
2011,2.30010324285014,2.64520722177374,0.200626748424555,0.0166261453712169
2012,13.6393438290714,164.015301269034,1.57247000726897,2.07854432672273
2013,0.808990880568441,0.0781980743842748,0.203484648403328,0.00633728995226548
2014,0.314687876297456,0.0140903330384261,0.0890615849197652,0.00169792047594862
2015,0.209847018245066,0.00726892671019673,0.0410458635344908,0.000470923550670671
2016,0.133452660292898,0.00149116066101698,0.0377157602366293,0.000138298630577579
2017,16.5375195581935,75.8918656739695,2.67454787901779,2.0445171284987
2018,8.31768423698242,29.1673565191942,2.10579619911887,1.83316732424406
2019,5.37470121232509,9.95144683603858,1.12907665036242,0.458417570719546
2020,0.309135786312417,0.010129624441477,0.0478357107765942,0.000281749715592365
