"par.name","lm1.est","glm.poisson.est","glm.nb.est"
"as.factor(stratum)491",-2.04699254560945,-1.17741401075184,-1.70595773570216
"as.factor(stratum)492",-0.89246922334393,-0.217966995225863,-0.399955510469954
"as.factor(stratum)493",-1.2615893185288,-0.15163099423938,-0.357440433855753
"as.factor(stratum)494",-1.88933841989251,-2.13405215385331,-2.28195843458845
"as.factor(stratum)495",-2.12794319681708,-5.35137095829538,-6.72795362201066
"log(yearly.estimate):as.factor(stratum)441",0.466874810582042,0.105994061533165,0.134884978707269
"log(yearly.estimate):as.factor(stratum)442",-0.505213982610753,-0.140122589499948,-0.120963693327305
"log(yearly.estimate):as.factor(stratum)443",-0.527619458993425,-0.202081861272925,-0.201603474970467
"log(yearly.estimate):as.factor(stratum)444",0.620297798561649,-0.0481232717184653,0.0682198761751762
"log(yearly.estimate):as.factor(stratum)445",0.590446730069337,-0.116771914155342,0.0253361834973519
"log(yearly.estimate):as.factor(stratum)446",-0.295925202417019,-0.16549637092629,-0.163481197421971
"log(yearly.estimate):as.factor(stratum)447",-0.0347197375724565,-0.117304462809755,-0.0972238776704796
"log(yearly.estimate):as.factor(stratum)448",-0.523603721375883,-0.19892570395189,-0.193237536245956
"log(yearly.estimate):as.factor(stratum)449",0.671384365384717,-0.0909623200757978,0.104276557534309
"log(yearly.estimate):as.factor(stratum)450",0.0630124459293818,-0.105304864123494,-0.0254815145160672
"log(yearly.estimate):as.factor(stratum)451",0.899301834553999,-0.114036340948138,0.310919367647988
"log(yearly.estimate):as.factor(stratum)452",0.303232433519489,-0.120758959809836,-0.0992710083572598
"log(yearly.estimate):as.factor(stratum)453",0.286588557941131,-0.111897164637138,0.0280184971202838
"log(yearly.estimate):as.factor(stratum)454",-0.0385887505659322,-0.140046685684463,-0.0961685812814069
"log(yearly.estimate):as.factor(stratum)455",-0.641792323269197,-0.260752872071857,-0.256956033179323
"log(yearly.estimate):as.factor(stratum)456",-0.610945188641258,-0.184229683779981,-0.183293357666106
"log(yearly.estimate):as.factor(stratum)457",-0.487866053820524,-0.210047994355309,-0.200496550231241
"log(yearly.estimate):as.factor(stratum)458",-0.700934333563682,-0.259899268443429,-0.237044268031909
"log(yearly.estimate):as.factor(stratum)459",-0.0591972765618105,-0.151169635573322,-0.134347594569924
"log(yearly.estimate):as.factor(stratum)460",-0.170684050766815,-0.128898672682758,-0.0976576136447271
"log(yearly.estimate):as.factor(stratum)461",-0.493420081586261,-0.250040652344377,-0.241051293865079
"log(yearly.estimate):as.factor(stratum)462",-0.345223216642829,-0.162125781713837,-0.142567465678256
"log(yearly.estimate):as.factor(stratum)463",-0.363944140747609,-0.189628015410428,-0.18017667171775
"log(yearly.estimate):as.factor(stratum)464",-0.119464108054186,-0.0654441770067897,-0.0619688187014813
"log(yearly.estimate):as.factor(stratum)465",-0.0500763346463219,-0.10540416301159,-0.0691806623922066
"log(yearly.estimate):as.factor(stratum)466",-0.239064988068617,-0.159077545330525,-0.147947393251606
"log(yearly.estimate):as.factor(stratum)470",-0.10897858785757,-0.124361091964477,-0.0974321489142982
"log(yearly.estimate):as.factor(stratum)471",-0.293850267206441,-0.163800842084577,-0.141244750079019
"log(yearly.estimate):as.factor(stratum)472",-0.333675138121538,-0.131882746589586,-0.0702763691735142
"log(yearly.estimate):as.factor(stratum)473",-0.23841262636201,-0.00655017579441529,0.234531544877758
"log(yearly.estimate):as.factor(stratum)474",-0.28661206718551,-0.128399794195753,-0.120024488651251
"log(yearly.estimate):as.factor(stratum)475",-0.446346032810393,-0.142395502099087,-0.11270342352411
"log(yearly.estimate):as.factor(stratum)476",-0.590978390258933,-0.190343883776399,-0.180813111716657
"log(yearly.estimate):as.factor(stratum)477",-0.242219998579882,-0.0541033387941399,-0.0235592211998621
"log(yearly.estimate):as.factor(stratum)478",-0.439726817443945,-0.155624728245133,-0.152315810177648
"log(yearly.estimate):as.factor(stratum)480",-0.507796994330491,-0.179811856177371,-0.170595709513216
"log(yearly.estimate):as.factor(stratum)481",-0.297496004145897,-0.124758065164651,-0.10208631470617
"log(yearly.estimate):as.factor(stratum)482",-0.265033600923263,-0.0769052325893509,-0.0266183304309047
"log(yearly.estimate):as.factor(stratum)483",-0.46357364130537,-0.19711430588963,-0.198501722080971
"log(yearly.estimate):as.factor(stratum)484",-0.561534238764921,-0.232436283903716,-0.237534833818282
"log(yearly.estimate):as.factor(stratum)485",0.0807970544381738,-0.0436041272695475,-0.0200237395491079
"log(yearly.estimate):as.factor(stratum)490",-0.624799288907713,-0.286037835785517,-0.341174994160346
"log(yearly.estimate):as.factor(stratum)491",0.0629101364308677,-0.0863461677157188,-0.00114546572072964
"log(yearly.estimate):as.factor(stratum)492",-0.145187204474877,-0.112729470894609,-0.0885680637404234
"log(yearly.estimate):as.factor(stratum)493",-0.0902753486025798,-0.160257838120944,-0.121185178635796
"log(yearly.estimate):as.factor(stratum)494",-0.273637102893084,-0.0964905109674201,-0.0636062435160293
"log(yearly.estimate):as.factor(stratum)495",-0.377035582651122,0.0321981714340104,0.208487975983548
