"year","area.occupied","D75","D95","Gini"
"1999",17.4744940476191,12.114,21.377,0.653323577274018
"2000",13.6955424242424,13.471,22.588,0.6384926168912
"2001",12.9780836580087,13.623,26.385,0.577070278041009
"2002",18.7987177489177,16.737,26.26,0.53960251451092
"2003",17.4010633116883,12.811,25.008,0.612142182379547
"2004",1.40065476190476,2.926,4.08,0.897687399044741
"2005",12.3599932539683,13.016,19.794,0.645441714730012
"2006",11.6757327922078,7.456,20.178,0.751733742791344
"2007",10.3135285714286,9.797,15.365,0.712374267485742
"2008",14.7553833333333,9.027,20.489,0.702952130345126
"2009",12.4286666666667,9.112,19.537,0.711497239605994
"2010",12.1198083333333,3.208,14.96,0.817127012547805
"2011",12.8213698412698,15.456,24.668,0.576319988249454
"2012",12.2832119047619,10.169,21.239,0.682959476288027
"2013",13.4764277056277,16.766,26.439,0.519956185191481
"2014",20.0488217532468,5.882,23.432,0.753737692632841
"2015",18.1556222222222,12.258,24.796,0.612047492392742
"2016",21.8901079365079,10.213,23.814,0.684869182008353
"2017",21.6330785714286,16.703,27.016,0.510071551767686
"2018",15.4116666666667,5.533,15.591,0.592934549001737
"2019",19.0273817460317,9.513,21.977,0.65021450961043
"2020",26.9656952380952,9.647,26.423,0.680125715517154
